id,cheval_id,date,hippodrome,place,distance,specialite,categorie,categorie_backtype,poids,proprietaire,entrainneur,jockey,allocation_totale,prime_proprietaire,prime_eleveur,valeur
MFh2STZLTHpMemkzZlhUaEN2WElidz09,eGFJU09vRmZhSTNoWmhCam95UkNWUT09,11/09/2016,CHANTILLY,1,2.400,P,GR.II,K,58,KANEKO MAKOTO HOLDINGS CO. LTD,TOMOMICHI,LEMAIRE,74.100,0,0,55.0
,eGFJU09vRmZhSTNoWmhCam95UkNWUT09,29/05/2016,TOKYO,1,2.400,P,GR.I,K,57,,,,1.766.612,0,0,55.0
,eGFJU09vRmZhSTNoWmhCam95UkNWUT09,17/04/2016,NAKAYAMA,2,2.000,P,GR.I,K,57,,,,365.996,0,0,
,eGFJU09vRmZhSTNoWmhCam95UkNWUT09,06/03/2016,NAKAYAMA,1,2.000,P,GR.II,K,"55,5",,,,418.536,0,0,
,eGFJU09vRmZhSTNoWmhCam95UkNWUT09,23/01/2016,KYOTO,1,2.000,P,Listed,,"55,5",,,,146.465,0,0,
,eGFJU09vRmZhSTNoWmhCam95UkNWUT09,18/10/2015,KYOTO,1,1.800,P,,A,55,,,,48.230,0,0,
,Rk1Hd2ZZNXgza0VvaHg5S01kZjBkUT09,01/02/2018,DOHA,7,2.200,P,,B,0,,,,0,0,0,
,Rk1Hd2ZZNXgza0VvaHg5S01kZjBkUT09,25/02/2017,DOHA,5,2.400,P,Listed,,0,,,,37.947,0,0,
,Rk1Hd2ZZNXgza0VvaHg5S01kZjBkUT09,21/12/2016,DOHA,2,2.000,P,,B,0,,,,55.612,0,0,
,Rk1Hd2ZZNXgza0VvaHg5S01kZjBkUT09,07/12/2016,DOHA,4,2.000,P,,B,0,,,,1.517,0,0,
NnJNYW1oY1JuTmNlUi9Wa2NaNXpsQT09,Rk1Hd2ZZNXgza0VvaHg5S01kZjBkUT09,02/10/2016,CHANTILLY,15,2.400,P,GR.I,K,"59,5",AL THANI,HEAD (S),PESLIER,0,0,0,46.0
NExYTDhrOEVvRlBWZ1U5aEpZcVg1Zz09,Rk1Hd2ZZNXgza0VvaHg5S01kZjBkUT09,09/09/2016,SAINT-CLOUD,1,2.400,P,,D,58,AL THANI,HEAD (S),PESLIER,14.000,8.618,3.166,48.0
UmVXYk8zNW9NYXBvcFJUd2twQ1RXUT09,Rk1Hd2ZZNXgza0VvaHg5S01kZjBkUT09,12/08/2016,CLAIREFONTAINE,2,2.200,P,,B,57,AL THANI,HEAD (S),PESLIER,6.600,4.063,1.492,48.0
T1FEZE1DMTFmK25XS3ZkZEpBQ05DZz09,Rk1Hd2ZZNXgza0VvaHg5S01kZjBkUT09,13/07/2016,CHANTILLY,5,2.100,P,,B,57,AL THANI,HEAD (S),PESLIER,1.650,1.015,373,51.0
V2hHN1prUUxxM3hiUUYySkRJa25QUT09,Rk1Hd2ZZNXgza0VvaHg5S01kZjBkUT09,18/10/2015,CHANTILLY,2,2.400,P,GR.II,K,55,AL THANI,HEAD (S),PESLIER,28.600,18.595,6.607,52.0
ellvamg5Z0hmYTVzbytOdUZDV3UyQT09,Rk1Hd2ZZNXgza0VvaHg5S01kZjBkUT09,13/09/2015,PARISLONGCHAMP,3,2.400,P,GR.II,K,58,AL THANI,HEAD (S),PESLIER,13.650,8.874,3.153,50.5
U1lxT3NreHcwV0c3S3FzZ0EvUGU2UT09,Rk1Hd2ZZNXgza0VvaHg5S01kZjBkUT09,25/08/2015,CLAIREFONTAINE,2,2.400,P,Listed,,56,AL THANI,HEAD (S),PESLIER,11.000,7.151,2.541,46.0
WnV4UWxhY0dWMDVUM0dHM2tSYXEzQT09,Rk1Hd2ZZNXgza0VvaHg5S01kZjBkUT09,07/03/2015,SAINT-CLOUD,1,2.000,P,,D,57,AL THANI,HEAD (S),PESLIER,14.500,9.427,3.349,
c2ZaNGd6SlkwejNnQklHdkd0aWZxUT09,Rk1Hd2ZZNXgza0VvaHg5S01kZjBkUT09,19/10/2014,PARISLONGCHAMP,1,1.800,P,,F,58,AL THANI,HEAD (S),PESLIER,12.500,8.000,2.870,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,09/10/2017,BELMONT,9,1.800,P,GR.II,K,55,,,,949,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,30/09/2017,BELMONT,9,2.400,P,GR.I,K,57,,,,1.581,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,09/09/2017,LEOPARDSTOWN,9,2.000,P,GR.I,K,60,,,,0,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,10/08/2017,LEOPARDSTOWN,4,2.400,P,GR.III,K,"60,5",,,,2.520,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,20/07/2017,LEOPARDSTOWN,5,1.800,P,GR.III,K,61,,,,1.260,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,02/07/2017,CURRAGH,4,2.000,P,GR.III,K,"60,5",,,,2.600,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,15/10/2016,ASCOT,5,2.000,P,GR.I,K,"59,5",,,,47.649,0,0,
NnJNYW1oY1JuTmNlUi9Wa2NaNXpsQT09,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,02/10/2016,CHANTILLY,16,2.400,P,GR.I,K,"59,5",GILLESPIE,RYAN,DOYLE,0,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,17/08/2016,YORK,6,2.080,P,GR.I,K,0,,,,17.729,0,0,51.5
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,07/07/2016,NEWMARKET JULY,2,2.400,P,GR.II,K,58,,,,29.295,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,15/06/2016,ASCOT,4,2.000,P,GR.I,K,57,,,,54.776,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,12/09/2015,LEOPARDSTOWN,6,2.000,P,GR.I,K,60,,,,11.000,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,19/08/2015,YORK,3,2.080,P,GR.I,K,0,,,,126.314,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,04/07/2015,SANDOWN,2,2.000,P,GR.I,K,60,,,,124.213,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,17/06/2015,ASCOT,2,2.000,P,GR.I,K,0,,,,144.916,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,24/05/2015,CURRAGH,4,2.100,P,GR.I,K,"58,5",,,,7.500,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,28/03/2015,MEYDAN,2,1.800,P,GR.I,K,57,,,,991.730,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,13/09/2014,LEOPARDSTOWN,1,2.000,P,GR.I,K,57,,,,580.000,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,20/08/2014,YORK,2,2.080,P,GR.I,K,0,,,,206.309,0,0,
U3FHaFpqeGZBWis4YS8yU1d1YmczZz09,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,13/07/2014,PARISLONGCHAMP,6,2.400,P,GR.I,K,58,GILLESPIE,RYAN,MOORE,0,0,0,54.0
M1pSam9vQUZSOWF2Rlg2UWh1RGRJZz09,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,01/06/2014,CHANTILLY,1,2.100,P,GR.I,K,58,GILLESPIE,RYAN,MOORE,857.100,548.544,135.000,54.0
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,15/05/2014,YORK,1,2.100,P,GR.II,K,0,,,,102.033,0,0,50.0
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,03/05/2014,NEWMARKET,10,1.600,P,GR.I,K,0,,,,0,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,17/04/2014,NEWMARKET,2,1.600,P,GR.III,K,0,,,,16.763,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,26/10/2013,DONCASTER,7,1.600,P,GR.I,K,57,,,,0,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,14/09/2013,DONCASTER,2,1.400,P,GR.II,K,56,,,,23.500,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,21/08/2013,YORK,2,1.400,P,GR.III,K,0,,,,15.807,0,0,
,eGEzek1uazFKVHQvbHIvWTJPMzlRUT09,13/07/2013,YORK,1,1.200,P,,D,0,,,,9.115,0,0,
dXdodlJzTFVzMUFRT0FrOERIWDIyQT09,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,04/10/2020,PARISLONGCHAMP,6,2.400,P,GR.I,K,58,ABDULLAH,GOSDEN,DETTORI,0,0,0,
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,05/09/2020,KEMPTON PARK,1,2.400,P,GR.III,K,61,,,,37.327,0,0,56.0
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,25/07/2020,ASCOT,1,2.400,P,GR.I,K,59,,,,266.619,0,0,
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,05/07/2020,SANDOWN,2,2.000,P,GR.I,K,57,,,,63.176,0,0,56.0
c0xHRGZBeWkzcDhqa1orc0xLRjdQZz09,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,06/10/2019,PARISLONGCHAMP,2,2.400,P,GR.I,K,58,ABDULLAH,GOSDEN,DETTORI,1.143.000,0,0,58.0
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,22/08/2019,YORK,1,2.400,P,GR.I,K,60,,,,269.444,0,0,58.0
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,27/07/2019,ASCOT,1,2.400,P,GR.I,K,59,,,,792.480,0,0,
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,06/07/2019,SANDOWN,1,2.000,P,GR.I,K,59,,,,475.488,0,0,
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,03/11/2018,CHURCHILL DOWNS,1,2.400,P,GR.I,K,0,,,,1.834.404,0,0,
VWx6R3k1MTVUNWFtY2lac1J1MGRpdz09,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,07/10/2018,PARISLONGCHAMP,1,2.400,P,GR.I,K,58,ABDULLAH,GOSDEN,DETTORI,2.857.000,0,0,
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,08/09/2018,KEMPTON PARK,1,2.400,P,GR.III,K,58,,,,44.744,0,0,58.0
aVluMkQ4cXNQS3JEanlXR04vR2Rkdz09,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,01/10/2017,CHANTILLY,1,2.400,P,GR.I,K,55,ABDULLAH,GOSDEN,DETTORI,2.857.000,0,0,
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,24/08/2017,YORK,1,2.400,P,GR.I,K,0,,,,231.821,0,0,57.0
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,29/07/2017,ASCOT,1,2.400,P,GR.I,K,0,,,,761.696,0,0,
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,15/07/2017,CURRAGH,1,2.400,P,GR.I,K,0,,,,228.000,0,0,
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,02/06/2017,EPSOM,1,2.400,P,GR.I,K,0,,,,331.172,0,0,
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,10/05/2017,CHESTER,1,2.250,P,Listed,,57,,,,39.741,0,0,
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,21/04/2017,NEWBURY,3,2.000,P,,D,"57,5",,,,1.741,0,0,
,cHRPK0JXeWl3U2d5a3Y0T0xiSHBQQT09,28/11/2016,NEWCASTLE,1,1.600,P,,D,57,,,,3.966,0,0,
VWx6R3k1MTVUNWFtY2lac1J1MGRpdz09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,07/10/2018,PARISLONGCHAMP,3,2.400,P,GR.I,K,"59,5",GODOLPHIN SNC,FABRE (S),CHEMINAUD,571.500,0,0,55.5
Q1M3elpaejRoWUhWWlRodDZRbGd0dz09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,16/09/2018,PARISLONGCHAMP,3,2.400,P,GR.II,K,58,GODOLPHIN SNC,FABRE (S),CHEMINAUD,13.650,0,0,53.0
ekpQVWRNWnpvTUhENTV3UHlUSmFxdz09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,01/07/2018,SAINT-CLOUD,4,2.400,P,GR.I,K,"58,5",GODOLPHIN SNC,FABRE (S),CHEMINAUD,22.840,0,0,53.0
Mk80aE8xRUl2eW0zZDNqbmNZZGpvUT09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,03/06/2018,CHANTILLY,6,2.400,P,GR.II,K,57,GODOLPHIN SNC,FABRE (S),BARZALONA,0,0,0,53.0
eGhEZzEyQi9VTXl2K01qRitweUwwdz09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,29/04/2018,PARISLONGCHAMP,3,2.100,P,GR.I,K,58,GODOLPHIN SNC,FABRE (S),BARZALONA,68.580,0,0,55.0
,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,31/03/2018,MEYDAN,3,2.410,P,GR.I,K,0,GODOLPHIN SNC,FABRE (S),,500.292,0,0,56.5
TFE0eGk4L0IrOUhZMWRlVllaMWsxQT09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,06/03/2018,CHANTILLY,2,1.900,P,,A,60,GODOLPHIN SNC,FABRE (S),BARZALONA,8.000,0,0,56.5
aVluMkQ4cXNQS3JEanlXR04vR2Rkdz09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,01/10/2017,CHANTILLY,2,2.400,P,GR.I,K,"59,5",GODOLPHIN SNC,FABRE (S),BARZALONA,1.143.000,0,0,56.5
MmEreEZGUFgwL1FaRS9vWk1BREFtQT09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,10/09/2017,CHANTILLY,2,2.400,P,GR.II,K,58,GODOLPHIN SNC,FABRE (S),BARZALONA,28.600,0,0,53.0
T1ErcCtZazFEN2JqYU56MzNEQ0FwUT09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,01/05/2017,SAINT-CLOUD,1,2.100,P,GR.I,K,58,GODOLPHIN SNC,FABRE (S),BARZALONA,171.420,0,0,53.0
N0NQcmVmMWo1dGhRVlowZFFRM1I3UT09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,09/04/2017,CHANTILLY,1,2.000,P,GR.II,K,57,GODOLPHIN SNC,FABRE (S),BARZALONA,74.100,0,0,52.5
TlYxcGY3QmwwYVN5S2dST0EzUFJPdz09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,19/03/2017,SAINT-CLOUD,1,2.000,P,GR.III,K,59,GODOLPHIN SNC,FABRE (S),BARZALONA,40.000,0,0,50.5
Nkhjd0JlRHVNZk9KUjNZaEZEMWw5dz09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,14/07/2016,SAINT-CLOUD,3,2.400,P,GR.I,K,58,DARLEY SNC,FABRE (S),BOUDOT,68.580,0,0,50.0
,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,04/06/2016,EPSOM,8,2.410,P,GR.I,K,0,DARLEY SNC,FABRE (S),,0,0,0,50.0
MDk1L2FITk9hc0ROVXpVSm0zWkNtQT09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,08/05/2016,SAINT-CLOUD,1,2.000,P,GR.II,K,58,DARLEY SNC,FABRE (S),BARZALONA,74.100,0,0,50.0
N1hteld0VnlseG5maGtxRFFkcHM5UT09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,03/04/2016,SAINT-CLOUD,1,2.000,P,GR.III,K,58,DARLEY SNC,FABRE (S),BARZALONA,40.000,0,0,49.5
czhDTzQ2OGNVbE4yMXpLL1NRRjVVdz09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,01/11/2015,SAINT-CLOUD,2,2.000,P,GR.I,K,57,DARLEY SNC,FABRE (S),BARZALONA,57.150,0,0,49.5
YWR0NUo5eXppZVNGeHd3UTNvdExRQT09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,05/10/2015,CHANTILLY,3,1.800,P,GR.III,K,"57,5",DARLEY SNC,FABRE (S),BARZALONA,12.000,0,0,
QVFjUXNmakd5RHgyWVE0N2dqcFFxQT09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,09/09/2015,PARISLONGCHAMP,1,1.600,P,GR.III,K,58,DARLEY SNC,FABRE (S),BARZALONA,40.000,0,0,
dHRYYlVNS0pCMTFzZ2N6bnU3YjBPQT09,c2FDVXVlclNjNExrNk9ZSjJLaEgwUT09,22/08/2015,DEAUVILLE,1,1.600,P,,F,58,DARLEY SNC,FABRE (S),BARZALONA,12.500,0,0,
aVluMkQ4cXNQS3JEanlXR04vR2Rkdz09,cTd4UlF5R2FGTnRpR0tlNjRWY3RDdz09,01/10/2017,CHANTILLY,3,2.400,P,GR.I,K,"59,5",FLAXMAN ST. IRE/CHEVELEY P.S.,STOUTE,CROWLEY,571.500,0,0,
,cTd4UlF5R2FGTnRpR0tlNjRWY3RDdz09,23/08/2017,YORK,1,2.050,P,GR.I,K,"59,5",,,,662.344,0,0,57.5
,cTd4UlF5R2FGTnRpR0tlNjRWY3RDdz09,29/07/2017,ASCOT,2,2.400,P,GR.I,K,60,,,,288.776,0,0,
,cTd4UlF5R2FGTnRpR0tlNjRWY3RDdz09,08/07/2017,SANDOWN,1,2.000,P,GR.I,K,60,,,,331.172,0,0,
,cTd4UlF5R2FGTnRpR0tlNjRWY3RDdz09,21/06/2017,ASCOT,3,2.000,P,GR.I,K,0,,,,94.254,0,0,
,cTd4UlF5R2FGTnRpR0tlNjRWY3RDdz09,28/04/2017,SANDOWN,1,2.000,P,GR.III,K,57,,,,43.053,0,0,
,cTd4UlF5R2FGTnRpR0tlNjRWY3RDdz09,05/11/2016,SANTA ANITA,4,2.400,P,GR.I,K,55,,,,183.706,0,0,
,cTd4UlF5R2FGTnRpR0tlNjRWY3RDdz09,27/08/2016,WINDSOR,2,2.000,P,GR.III,K,0,,,,17.577,0,0,
,cTd4UlF5R2FGTnRpR0tlNjRWY3RDdz09,27/07/2016,GOODWOOD,1,2.400,P,GR.III,K,0,,,,77.272,0,0,
,cTd4UlF5R2FGTnRpR0tlNjRWY3RDdz09,04/06/2016,EPSOM,12,2.410,P,GR.I,K,0,,,,0,0,0,
,cTd4UlF5R2FGTnRpR0tlNjRWY3RDdz09,13/05/2016,NEWBURY,1,2.000,P,,D,"59,5",,,,8.815,0,0,
,cTd4UlF5R2FGTnRpR0tlNjRWY3RDdz09,23/04/2016,LEICESTER,2,2.000,P,,D,55,,,,1.180,0,0,
,cTd4UlF5R2FGTnRpR0tlNjRWY3RDdz09,23/10/2015,NEWBURY,6,1.600,P,,D,"59,5",,,,0,0,0,
,M0FkVEhqWWFwdkMrTWw3VGtTa3VuUT09,21/10/2017,ASCOT,6,2.000,P,GR.I,K,0,AL SHAQAB RACING,ROUGET (S),,20.498,0,0,55.0
aVluMkQ4cXNQS3JEanlXR04vR2Rkdz09,M0FkVEhqWWFwdkMrTWw3VGtTa3VuUT09,01/10/2017,CHANTILLY,5,2.400,P,GR.I,K,"56,5",AL SHAQAB RACING,ROUGET (S),DEMURO,143.000,0,0,55.0
SjlTZWVZSkxuM2FMUHlGRjFzazdDQT09,M0FkVEhqWWFwdkMrTWw3VGtTa3VuUT09,15/08/2017,DEAUVILLE,5,2.000,P,GR.II,K,58,AL SHAQAB RACING,ROUGET (S),DEMURO,14.000,0,0,55.0
NjVtelFJclBQYTBqQ2I2R3VyWm1zQT09,M0FkVEhqWWFwdkMrTWw3VGtTa3VuUT09,04/06/2017,CHANTILLY,1,2.100,P,GR.I,K,58,AL SHAQAB RACING,ROUGET (S),DEMURO,857.100,0,0,55.0
elhGQ3c3aUEvN0poMTBwVEdZKytXZz09,M0FkVEhqWWFwdkMrTWw3VGtTa3VuUT09,14/05/2017,DEAUVILLE,1,1.600,P,GR.I,K,58,AL SHAQAB RACING,ROUGET (S),DEMURO,342.840,0,0,55.0
bzVEd2xNcWpWL2lwK0ZxOENveXhHQT09,M0FkVEhqWWFwdkMrTWw3VGtTa3VuUT09,16/04/2017,CHANTILLY,1,1.600,P,GR.III,K,58,AUGUSTIN-NORMAND,ROUGET (S),DEMURO,40.000,0,0,51.5
UExCZlJvZGNsODFlWEVxaVN6MDFJQT09,M0FkVEhqWWFwdkMrTWw3VGtTa3VuUT09,11/10/2016,BDX LE BOUSCAT,1,1.600,P,Listed,,56,AUGUSTIN-NORMAND,ROUGET (S),DEMURO,32.500,0,0,49.0
SGhONUphL1pxZmNLOU5YL1JTZ1NvQT09,M0FkVEhqWWFwdkMrTWw3VGtTa3VuUT09,20/08/2016,DEAUVILLE,2,1.600,P,Listed,,56,AUGUSTIN-NORMAND,ROUGET (S),DEMURO,24.400,0,0,
ZWMyM1o5c2RPaHhGcUxzZmRtS3JhUT09,M0FkVEhqWWFwdkMrTWw3VGtTa3VuUT09,02/08/2016,DEAUVILLE,1,1.500,P,ETALONS,B,57,AUGUSTIN-NORMAND,ROUGET (S),DEMURO,17.000,0,0,
a1pkTkJOZWRqRDZzZUkwREs5Z3ZhUT09,M0FkVEhqWWFwdkMrTWw3VGtTa3VuUT09,17/06/2016,DEAUVILLE,1,1.200,P,,F,58,AUGUSTIN-NORMAND,ROUGET (S),DEMURO,12.500,0,0,
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,02/09/2018,HIP. ALLEMAGNE,6,2.400,P,GR.I,K,"59,5",,,,0,0,0,
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,12/08/2018,HOPPEGARTEN,4,2.400,P,GR.I,K,0,,,,10.000,0,0,
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,01/07/2018,HAMBOURG HORN,1,2.400,P,GR.II,K,"59,5",,,,40.000,0,0,
Mk80aE8xRUl2eW0zZDNqbmNZZGpvUT09,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,03/06/2018,CHANTILLY,2,2.400,P,GR.II,K,60,PUDWILL,KLUG,SEIDL,28.600,0,0,54.0
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,06/05/2018,COLOGNE,7,2.400,P,GR.II,K,59,,,,0,0,0,54.5
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,01/11/2017,HIP. ALLEMAGNE,3,2.400,P,GR.I,K,"59,5",,,,15.000,0,0,
aVluMkQ4cXNQS3JEanlXR04vR2Rkdz09,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,01/10/2017,CHANTILLY,6,2.400,P,GR.I,K,"59,5",PUDWILL,KLUG,VRIES,0,0,0,
MmEreEZGUFgwL1FaRS9vWk1BREFtQT09,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,10/09/2017,CHANTILLY,1,2.400,P,GR.II,K,58,PUDWILL,KLUG,VRIES,74.100,0,0,54.5
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,13/08/2017,HOPPEGARTEN,1,2.400,P,GR.I,K,"59,5",,,,110.000,0,0,54.5
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,01/07/2017,HAMBOURG HORN,1,2.400,P,GR.II,K,"59,5",,,,40.000,0,0,
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,28/05/2017,BADEN-BADEN,5,2.200,P,GR.II,K,0,,,,2.500,0,0,
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,07/05/2017,COLOGNE,1,2.400,P,GR.II,K,57,,,,40.000,0,0,
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,22/10/2016,MILAN,1,2.800,P,GR.III,K,0,,,,25.075,0,0,
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,04/09/2016,BADEN-BADEN,9,2.400,P,GR.I,K,0,,,,0,0,0,
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,10/07/2016,HAMBOURG HORN,3,2.400,P,GR.I,K,0,,,,78.000,0,0,
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,19/06/2016,COLOGNE,3,2.200,P,GR.II,K,0,,,,8.000,0,0,
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,16/05/2016,HANOVRE,3,2.200,P,Listed,,58,,,,3.000,0,0,
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,26/03/2016,DUSSELDORF,1,2.200,P,,D,"57,5",,,,3.000,0,0,
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,16/10/2015,BADEN-BADEN,3,1.600,P,,D,58,,,,900,0,0,
,K0Z2WXU4MVRkUnBKTjhmRUVNYVRCdz09,20/09/2015,DORTMUND,6,1.600,P,,D,58,,,,0,0,0,
,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,01/11/2018,MUNICH-RIEM,1,2.400,P,GR.I,K,"59,5",,,,100.000,0,0,
,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,03/10/2018,HOPPEGARTEN,2,2.000,P,GR.III,K,59,,,,16.000,0,0,
,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,02/09/2018,BADEN-BADEN,3,2.400,P,GR.I,K,"59,5",,,,25.000,0,0,
,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,29/07/2018,MUNICH-RIEM,4,2.000,P,GR.I,K,"59,5",,,,7.000,0,0,
ekpQVWRNWnpvTUhENTV3UHlUSmFxdz09,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,01/07/2018,SAINT-CLOUD,5,2.400,P,GR.I,K,"58,5",STALL MULLIGAN,GROSCHEL,HARDOUIN,11.440,0,0,
,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,03/06/2018,HIP. ALLEMAGNE,1,2.200,P,GR.II,K,"59,5",,,,40.000,0,0,54.0
,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,26/11/2017,TOKYO,15,2.400,P,GR.I,K,57,,,,0,0,0,
,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,01/11/2017,HIP. ALLEMAGNE,2,2.400,P,GR.I,K,"59,5",,,,30.000,0,0,
aVluMkQ4cXNQS3JEanlXR04vR2Rkdz09,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,01/10/2017,CHANTILLY,7,2.400,P,GR.I,K,"59,5",STALL MULLIGAN,GROSCHEL,STARKE,0,0,0,
,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,03/09/2017,BADEN-BADEN,2,2.400,P,GR.I,K,"59,5",,,,60.000,0,0,53.5
,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,30/07/2017,MUNICH-RIEM,1,2.000,P,GR.I,K,"59,5",,,,100.000,0,0,
,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,01/07/2017,HAMBOURG HORN,2,2.400,P,GR.II,K,"59,5",,,,15.500,0,0,
,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,28/05/2017,BADEN-BADEN,2,2.200,P,GR.II,K,0,,,,15.500,0,0,
,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,27/11/2016,TOKYO,7,2.400,P,GR.I,K,57,,,,0,0,0,
,TTFWM04rREc0aTFGcVl2Zyt5dVZJZz09,01/11/2016,MUNICH-RIEM,4,2.400,P,GR.I,K,"59,5",,,,7.000,0,0,
