id,cheval_id,date,hippodrome,place,distance,specialite,categorie,categorie_backtype,poids,proprietaire,entrainneur,jockey,allocation_totale,prime_proprietaire,prime_eleveur,valeur
c3EvQUM4S0pMTy9NSjhiWThNNHZCdz09,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,14/07/2011,PARISLONGCHAMP,3,2.400,P,GR.I,K,58,PRIDE RACING CLUB,ROYER DUPRE,MOSSE,68.580,43.205,15.649,
eFd0K1F0UlN5NmdibGhnUWxxMkkxUT09,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,05/06/2011,CHANTILLY,1,2.100,P,GR.I,K,58,PRIDE RACING CLUB,ROYER DUPRE,MOSSE,857.100,539.973,195.590,55.0
NUJTaXpUb1Fuek5DZUlGYUd2RGxHUT09,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,09/05/2011,CHANTILLY,1,2.000,P,,B,57,PRIDE RACING CLUB,ROYER DUPRE,MOSSE,17.000,10.710,3.879,49.5
V0xGMHVJaHdVaTg4ZFMzV25EZ2NsQT09,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,12/04/2011,SAINT-CLOUD,1,2.000,P,,F,58,PRIDE RACING CLUB,ROYER DUPRE,MOSSE,12.000,7.560,2.738,
,M28yQnU3bHkvTy9DYUROOUxKL0hCQT09,16/06/2013,CORK,7,2.400,P,GR.III,K,61,,,,0,0,0,
UU1jYnI5eHByOTgzbkhhN2VRU0Y2QT09,M28yQnU3bHkvTy9DYUROOUxKL0hCQT09,08/05/2013,PARISLONGCHAMP,8,2.400,P,GR.III,K,"53,5",BIZAKOV,DUNLOP,LEMAIRE,0,0,0,
,M28yQnU3bHkvTy9DYUROOUxKL0hCQT09,10/04/2013,NOTTINGHAM,1,2.800,P,Listed,,0,,,,27.796,0,0,
,M28yQnU3bHkvTy9DYUROOUxKL0hCQT09,20/10/2012,ASCOT,6,2.400,P,GR.II,K,0,,,,4.324,0,0,
,M28yQnU3bHkvTy9DYUROOUxKL0hCQT09,07/07/2012,HAYDOCK,5,2.400,P,GR.II,K,0,,,,2.576,0,0,
,M28yQnU3bHkvTy9DYUROOUxKL0hCQT09,23/06/2012,ASCOT,11,2.400,P,GR.II,K,0,,,,0,0,0,
TnJINVNUR1d3WGlCcUM5dUpZVDZwdz09,M28yQnU3bHkvTy9DYUROOUxKL0hCQT09,02/10/2011,PARISLONGCHAMP,99,2.400,P,GR.I,K,"54,5",ECURIE LA BOETIE,BARY (S),PASQUIER,0,0,0,52.0
aWR4cUE4VisxUXFYZTdPSEl3UHYxZz09,M28yQnU3bHkvTy9DYUROOUxKL0hCQT09,11/09/2011,PARISLONGCHAMP,2,2.400,P,GR.I,K,"54,5",ECURIE LA BOETIE,BARY (S),PASQUIER,80.010,50.406,18.258,52.0
S2VkLzcwdi9xdFphUDg0R0I3bjg5Zz09,M28yQnU3bHkvTy9DYUROOUxKL0hCQT09,26/06/2011,SAINT-CLOUD,1,2.400,P,GR.II,K,56,ECURIE LA BOETIE,BARY (S),PASQUIER,85.500,53.865,19.511,
c0xHRGZBeWkzcDhqa1orc0xLRjdQZz09,M28yQnU3bHkvTy9DYUROOUxKL0hCQT09,05/06/2011,CHANTILLY,1,2.400,P,GR.III,K,57,ECURIE LA BOETIE,BARY (S),PASQUIER,40.000,25.200,9.128,
WXh0Q3ZRM2tDd3dyNVpscFJXekd0dz09,M28yQnU3bHkvTy9DYUROOUxKL0hCQT09,15/05/2011,PARISLONGCHAMP,3,2.200,P,Listed,,56,ECURIE LA BOETIE,BARY (S),LEMAIRE,8.250,5.197,1.882,
dDVyV2lvV3VYZk0ybDcxc25tdkNaUT09,M28yQnU3bHkvTy9DYUROOUxKL0hCQT09,26/04/2011,PARISLONGCHAMP,1,2.200,P,,D,55,DUQUESNE,BARY (S),LEMAIRE,14.500,9.135,3.308,
cFJMaFNBcmlRdURTNFVlVm9iQW9xQT09,M28yQnU3bHkvTy9DYUROOUxKL0hCQT09,04/04/2011,PARISLONGCHAMP,3,2.000,P,,F,57,DUQUESNE,BARY (S),LEMAIRE,3.600,2.268,821,
UlpPMVhsVnlWMWpySnhMNkdjWUV2Zz09,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,10/08/2002,DEAUVILLE,2,2.000,P,GR.III,K,56,GODOLPHIN,BIN SUROOR,HILLS,13.200,0,0,52.0
,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,23/03/2002,NAD AL SHEBA,3,2.000,P,GR.I,K,0,,,,669.840,0,0,
,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,24/02/2002,NAD AL SHEBA,1,2.000,P,,D,0,,,,22.853,0,0,
,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,27/10/2001,BELMONT,2,2.000,P,GR.I,K,0,,,,837.860,0,0,
SEpJc1NxR3pmNDFoaE9JR2JrODAzZz09,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,07/10/2001,PARISLONGCHAMP,1,2.400,P,GR.I,K,"59,5",GODOLPHIN,BIN SUROOR,DETTORI,914.694,0,0,60.0
,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,21/08/2001,YORK,1,2.100,P,GR.I,K,0,,,,410.227,0,0,
,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,21/07/2001,NEWBURY,1,2.000,P,Listed,,0,,,,22.679,0,0,
,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,08/07/2000,SANDOWN,4,2.000,P,GR.I,K,0,,,,31.422,0,0,
,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,10/06/2000,EPSOM,2,2.400,P,GR.I,K,0,,,,366.596,0,0,
,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,17/05/2000,YORK,1,2.100,P,GR.II,K,0,,,,136.918,0,0,
,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,29/04/2000,SANDOWN,1,2.000,P,GR.III,K,0,,,,57.132,0,0,
,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,02/10/1999,SANDOWN,1,1.600,P,,D,0,,,,8.810,0,0,
,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,13/09/1999,NOTTINGHAM,1,1.600,P,,D,0,,,,5.366,0,0,
,dFdtYXAvbk1SMUxyOHI0L1R5U1NpQT09,22/08/1999,LEICESTER,4,1.400,P,,D,0,,,,320,0,0,
am5GYkdjOG0vUmFCelZoU1hpc3BQQT09,VG45RTdmYTlwV3U1ZnV6T0dLdDhaUT09,28/04/2002,PARISLONGCHAMP,DB,2.100,P,GR.I,K,58,LAGARDERE ELEVAGE,FABRE,PESLIER,0,0,0,
,VG45RTdmYTlwV3U1ZnV6T0dLdDhaUT09,23/03/2002,NAD AL SHEBA,13,2.400,P,GR.I,K,0,LAGARDERE ELEVAGE,FABRE,,0,0,0,
YWVLWmF5cmRLZW5ONkdTVGs4cHBhQT09,VG45RTdmYTlwV3U1ZnV6T0dLdDhaUT09,09/03/2002,SAINT-CLOUD,2,2.000,P,GR.III,K,56,LAGARDERE ELEVAGE,FABRE,SAUTJEAU,13.200,7.920,2.956,
SEpJc1NxR3pmNDFoaE9JR2JrODAzZz09,VG45RTdmYTlwV3U1ZnV6T0dLdDhaUT09,07/10/2001,PARISLONGCHAMP,3,2.400,P,GR.I,K,56,LAGARDERE ELEVAGE,FABRE,TAKE,182.939,0,30.490,55.0
Uk40T1daY1BuMm9tcFpVcnhaSlErUT09,VG45RTdmYTlwV3U1ZnV6T0dLdDhaUT09,23/09/2001,PARISLONGCHAMP,2,2.000,P,GR.III,K,56,LAGARDERE ELEVAGE,FABRE,PESLIER,12.196,9.147,3.049,
V2tLSExhQVdQZVFEVm9UOXcxTnJMdz09,VG45RTdmYTlwV3U1ZnV6T0dLdDhaUT09,15/08/2001,DEAUVILLE,3,2.000,P,GR.II,K,56,LAGARDERE ELEVAGE,FABRE,PESLIER,9.147,5.946,2.287,
STVhWEhTSUMwdmc4b2hzNmNSQjQzZz09,VG45RTdmYTlwV3U1ZnV6T0dLdDhaUT09,03/06/2001,CHANTILLY,9,2.400,P,GR.I,K,58,LAGARDERE ELEVAGE,FABRE,PESLIER,0,0,0,
RW9xMzc3eHF3U3BxOUhXWnhYMDZYUT09,VG45RTdmYTlwV3U1ZnV6T0dLdDhaUT09,10/05/2001,PARISLONGCHAMP,2,2.400,P,GR.II,K,58,LAGARDERE ELEVAGE,FABRE,PESLIER,21.343,13.873,5.336,
aEppVk9sTGd1N1pJbWlKZXdxRjFZUT09,VG45RTdmYTlwV3U1ZnV6T0dLdDhaUT09,15/04/2001,PARISLONGCHAMP,4,2.100,P,GR.II,K,58,LAGARDERE ELEVAGE,FABRE,PESLIER,6.098,3.964,1.524,
UDJscEc2a0hmNXcxdmh3b1Y5TnpsUT09,VG45RTdmYTlwV3U1ZnV6T0dLdDhaUT09,29/10/2000,SAINT-CLOUD,1,2.000,P,GR.I,K,57,LAGARDERE ELEVAGE,FABRE,PESLIER,60.980,42.686,15.245,50.5
bVM4ejRuY3pJZU90MlZ1TFQ5dkkvUT09,VG45RTdmYTlwV3U1ZnV6T0dLdDhaUT09,08/10/2000,PARISLONGCHAMP,1,1.800,P,ETAL.,C,54,LAGARDERE ELEVAGE,FABRE,SOUMILLON,12.196,8.537,2.561,
,Mjh1UWtDdXVuTnBveHBaZ0RWZ0FSZz09,24/11/2002,NAKAYAMA,7,2.200,P,GR.I,K,0,,,,0,0,0,
,Mjh1UWtDdXVuTnBveHBaZ0RWZ0FSZz09,26/10/2002,ARLINGTON PARK,6,2.400,P,GR.I,K,0,,,,0,0,0,
,Mjh1UWtDdXVuTnBveHBaZ0RWZ0FSZz09,20/08/2002,YORK,2,2.100,P,GR.I,K,0,,,,161.370,0,0,
,Mjh1UWtDdXVuTnBveHBaZ0RWZ0FSZz09,27/07/2002,ASCOT,1,2.400,P,GR.I,K,0,,,,709.050,0,0,
,Mjh1UWtDdXVuTnBveHBaZ0RWZ0FSZz09,25/11/2001,TOKYO,6,2.400,P,GR.I,K,0,,,,0,0,0,
SEpJc1NxR3pmNDFoaE9JR2JrODAzZz09,Mjh1UWtDdXVuTnBveHBaZ0RWZ0FSZz09,07/10/2001,PARISLONGCHAMP,4,2.400,P,GR.I,K,56,WEINSTOCK,STOUTE,FALLON,91.469,0,0,55.0
OUxkZXZhOFljYW00Y0o1T1dHenlpdz09,Mjh1UWtDdXVuTnBveHBaZ0RWZ0FSZz09,16/09/2001,PARISLONGCHAMP,1,2.400,P,GR.II,K,58,WEINSTOCK,STOUTE,FALLON,60.980,0,0,
,Mjh1UWtDdXVuTnBveHBaZ0RWZ0FSZz09,01/07/2001,CURRAGH,3,2.400,P,GR.I,K,0,,,,107.122,0,0,
,Mjh1UWtDdXVuTnBveHBaZ0RWZ0FSZz09,09/06/2001,EPSOM,2,2.400,P,GR.I,K,0,,,,345.785,0,0,
,Mjh1UWtDdXVuTnBveHBaZ0RWZ0FSZz09,05/05/2001,NEWMARKET,1,1.600,P,GR.I,K,0,,,,273.484,0,0,
,Mjh1UWtDdXVuTnBveHBaZ0RWZ0FSZz09,07/09/2000,CHEPSTOW,1,1.400,P,,D,0,,,,6.153,0,0,
,WHdRd3MzcGk5RUtCU3paWFUxZ3F3UT09,06/05/2002,CURRAGH,TB,2.000,P,Listed,,0,,,,0,0,0,
,WHdRd3MzcGk5RUtCU3paWFUxZ3F3UT09,27/10/2001,BELMONT,2,2.400,P,GR.I,K,0,,,,448.255,0,0,
SEpJc1NxR3pmNDFoaE9JR2JrODAzZz09,WHdRd3MzcGk5RUtCU3paWFUxZ3F3UT09,07/10/2001,PARISLONGCHAMP,5,2.400,P,GR.I,K,56,MICHAEL TABOR/MME JOHN MAGNIER,O'BRIEN,KINANE,45.735,0,0,56.5
,WHdRd3MzcGk5RUtCU3paWFUxZ3F3UT09,15/09/2001,DONCASTER,1,2.900,P,GR.I,K,0,,,,348.928,0,0,
,WHdRd3MzcGk5RUtCU3paWFUxZ3F3UT09,21/08/2001,YORK,1,2.400,P,GR.II,K,0,,,,136.742,0,0,
,WHdRd3MzcGk5RUtCU3paWFUxZ3F3UT09,22/06/2001,ASCOT,4,2.400,P,GR.II,K,0,,,,11.670,0,0,
STVhWEhTSUMwdmc4b2hzNmNSQjQzZz09,WHdRd3MzcGk5RUtCU3paWFUxZ3F3UT09,03/06/2001,CHANTILLY,5,2.400,P,GR.I,K,58,MICHAEL TABOR/MME JOHN MAGNIER,O'BRIEN,KINANE,30.490,0,0,
NWg0ci9jR3RQMHAxaU9WRUtrNVg0Zz09,WHdRd3MzcGk5RUtCU3paWFUxZ3F3UT09,13/05/2001,PARISLONGCHAMP,3,2.100,P,GR.I,K,58,MICHAEL TABOR/MME JOHN MAGNIER,O'BRIEN,KINANE,15.245,0,0,
,WHdRd3MzcGk5RUtCU3paWFUxZ3F3UT09,16/04/2001,LEOPARDSTOWN,2,2.000,P,Listed,,0,,,,9.650,0,0,
,WHdRd3MzcGk5RUtCU3paWFUxZ3F3UT09,15/10/2000,CURRAGH,1,1.400,P,,D,0,,,,12.380,0,0,
d2QvLzJhczNTV2VXTnhsVUExK0hHUT09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,30/06/2004,COMPIEGNE,7,2.800,P,RECL.,,67,HARAS D'ECOUVES,DOUMEN (S),STEEGER,0,0,0,35.0
Z2lWTnJIVnJ4clpKUmRvUzRvakdhUT09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,20/06/2004,DIEPPE,1,3.000,P,RECL.,,"57,5",HARAS D'ECOUVES,DOUMEN (S),PASQUIER,3.500,0,0,35.0
enJXZmlTSnhkRjVOVlZPcmxtT0FUZz09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,02/06/2004,PARISLONGCHAMP,2,2.700,P,RECL.,,56,HARAS D'ECOUVES,DOUMEN (S),THULLIEZ,2.800,0,0,35.0
cnRMZHN6dDZSUGtrNEpZODY4TFhtdz09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,29/03/2004,MAIS-LAFFITTE,99,2.500,P,RECL.,,57,HARAS D'ECOUVES,DOUMEN (S),THULLIEZ,0,0,0,
UGFpa3dCZ1BPc3p1dWZjbGdUZ1JOQT09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,30/12/2003,DEAUVILLE,8,3.400,P,RECL.,,58,HARAS D'ECOUVES,DOUMEN (S),GOURRAUD,0,0,0,39.0
VlMvOVBlbkorZ3lxeG1yRzdKc1lWdz09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,20/11/2003,CROISE-LAROCHE,3,2.500,P,RECL.,,58,HARAS D'ECOUVES,DOUMEN (S),PASQUIER,1.800,0,0,
RFZ2YTNDbDlLcnBhdXJkQ3dXY3ExUT09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,07/11/2003,MAIS-LAFFITTE,99,2.000,P,RECL.,,59,HARAS D'ECOUVES,DOUMEN (S),THULLIEZ,0,0,0,
aC9icGtXZmcxeVZ1K2VlQ3N6anZYQT09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,18/10/2003,FONTAINEBLEAU,6,2.000,P,,,64,HARAS D'ECOUVES,DOUMEN (S),NAGGAR,0,0,0,47.0
dWZlSy9lcTdhQ2dYaXYwVlNlNDFkQT09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,28/09/2003,LYON PARILLY,2,2.400,P,,,64,HARAS D'ECOUVES,DOUMEN (S),NAGGAR,2.400,0,0,47.0
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,18/12/2002,NEWBURY,7,3.300,H,,,0,GREETHAM,DOUMEN,,0,0,0,
ekdaSEQrWjVDR0JlMHVCeXhBM21Mdz09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,04/11/2002,NANTES,8,2.400,P,Listed,,"60,5",GREETHAM,DOUMEN,THULLIEZ,0,0,0,48.5
YjdnL3FSUUdONlcydkwzZG5Ed2xqZz09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,20/10/2002,PARISLONGCHAMP,3,2.400,P,GR.II,K,58,GREETHAM,DOUMEN,LEMAIRE,9.975,0,0,
cG9jT3FGSTFQZmkzMW9uc1dkdmtFQT09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,25/08/2002,DEAUVILLE,6,2.500,P,GR.II,K,59,GREETHAM,DOUMEN,FALLON,0,0,0,
RUNyWWhXbGZqZVNwM0pmRjl4UWxxUT09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,08/05/2002,PARISLONGCHAMP,7,2.400,P,Listed,,58,GREETHAM,DOUMEN,THULLIEZ,0,0,0,
bkxEUHFmeVpsTXJkYzNKTFFWeHVJUT09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,08/04/2002,MAIS-LAFFITTE,5,3.000,P,Listed,,56,GREETHAM,DOUMEN,SOUMILLON,2.050,0,0,53.0
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,18/11/2001,MILAN,3,2.000,P,GR.I,K,0,,,,21.072,0,0,
SEpJc1NxR3pmNDFoaE9JR2JrODAzZz09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,07/10/2001,PARISLONGCHAMP,6,2.400,P,GR.I,K,"59,5",GREETHAM,STOUTE,SPENCER,0,0,0,53.0
Z3dxUlZpYkdTeUJ6TWgwamdTWHA4Zz09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,16/09/2001,PARISLONGCHAMP,4,2.400,P,GR.II,K,58,GREETHAM,STOUTE,FALLON,6.098,0,0,
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,22/07/2001,DUSSELDORF,9,2.400,P,GR.I,K,0,,,,2.556,0,0,
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,10/07/2001,NEWMARKET,2,2.400,P,GR.II,K,0,,,,20.747,0,0,
NlRKZlVseDI3Z2s0Ukx6TWVzcUt0QT09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,29/04/2001,PARISLONGCHAMP,4,2.100,P,GR.I,K,58,GREETHAM,STOUTE,FALLON,7.622,0,0,
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,16/09/2000,CURRAGH,5,2.800,P,GR.I,K,0,,,,4.825,0,0,
Rm10dWZwK0tzWkZBOFduS00vZ3J3UT09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,27/08/2000,DEAUVILLE,4,2.500,P,GR.II,K,"60,5",GREETHAM,STOUTE,EDDERY,7.622,0,0,51.5
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,12/08/2000,ASCOT,3,2.400,P,,D,0,,,,15.870,0,0,
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,11/07/2000,NEWMARKET,1,2.400,P,GR.II,K,0,,,,55.227,0,0,
VXFRSEFpSzZwazNGSGlRTlNXL3VZdz09,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,11/06/2000,CHANTILLY,6,2.400,P,GR.II,K,56,GREETHAM,STOUTE,FALLON,0,0,0,
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,29/04/2000,SANDOWN,1,2.000,P,GR.III,K,0,,,,38.088,0,0,
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,29/10/1999,NEWMARKET,1,2.000,P,Listed,,0,,,,19.699,0,0,
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,16/10/1999,NEWMARKET,8,2.000,P,GR.I,K,0,,,,0,0,0,
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,30/09/1999,NEWMARKET,4,1.600,P,Listed,,0,,,,1.553,0,0,
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,06/05/1999,CHESTER,2,2.100,P,Listed,,0,,,,12.023,0,0,
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,23/04/1999,SANDOWN,1,1.600,P,,D,0,,,,7.670,0,0,
,bjN0NkdZMm0xRk5xWHgralpGQmh6Zz09,13/10/1998,LEICESTER,1,1.400,P,,D,0,,,,4.992,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,07/06/2007,MUNICH-RIEM,7,2.800,P,Listed,,0,,,,0,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,19/05/2007,NEWBURY,5,2.650,P,Listed,,0,,,,1.202,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,20/08/2006,LEOPARDSTOWN,2,2.400,P,Listed,,0,,,,9.550,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,03/08/2006,GOODWOOD,15,3.200,P,GR.II,K,0,,,,0,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,19/07/2006,LEOPARDSTOWN,1,2.800,P,Listed,,0,,,,32.550,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,23/06/2006,LIMERICK,1,2.300,P,Listed,,0,,,,36.032,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,10/06/2006,MUSSELBURGH,3,2.200,P,Listed,,0,,,,4.715,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,13/05/2006,NEWMARKET,5,2.400,P,,D,0,,,,680,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,09/10/2005,CURRAGH,2,2.400,P,Listed,,0,,,,10.505,0,0,
VVFtcHZZSTliWWN0eEswWi81bmNlUT09,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,10/09/2005,LA TESTE BUCH,1,2.400,P,Listed,,56,WALKER-OSBORNE HOUSE,PRESCOTT,EYQUEM,30.000,0,0,47.5
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,28/08/2005,FAIRYHOUSE,2,2.800,P,Listed,,0,,,,9.606,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,12/08/2005,NEWMARKET,2,2.400,P,,D,0,,,,5.747,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,06/11/2004,DONCASTER,2,2.400,P,,D,0,,,,8.513,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,12/09/2004,TABY,2,2.400,P,GR.III,K,0,,,,22.026,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,15/08/2004,LEOPARDSTOWN,1,2.400,P,Listed,,0,,,,32.550,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,01/08/2004,COLOGNE,1,2.200,P,Listed,,0,,,,13.000,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,02/05/2004,COLOGNE,5,2.400,P,GR.II,K,0,,,,0,0,0,
NGZNSk1lR0laQXZhSUUvbVJuY1owQT09,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,15/04/2004,PARISLONGCHAMP,4,2.400,P,Listed,,58,WALKER-OSBORNE HOUSE,PRESCOTT,EYQUEM,4.500,0,0,49.5
Z1RtTjdCVjJQUkFxbFEwSGFaQjh0dz09,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,29/03/2004,MAIS-LAFFITTE,3,3.100,P,Listed,,58,WALKER-OSBORNE HOUSE,PRESCOTT,SANDERS,6.750,0,0,
Yk10dHgwc0haOFFLTkxCdStJYkE1QT09,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,25/03/2004,PARISLONGCHAMP,1,2.400,P,Listed,,"57,5",WALKER-OSBORNE HOUSE,PRESCOTT,EYQUEM,22.500,0,0,
bW15RFY1dE5Wa0xKTTM2Qlh4dEFXdz09,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,03/11/2003,NANTES,5,2.400,P,Listed,,59,WALKER/CARROLL/MLE K.RAUSING,PRESCOTT,THULLIEZ,3.000,0,0,46.0
NlJqUk03TWF3SUZuQlhWNkRZVURuZz09,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,14/09/2003,LA TESTE BUCH,1,2.400,P,Listed,,56,WALKER/CARROLL/MLE K.RAUSING,PRESCOTT,EYQUEM,30.000,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,24/08/2003,FAIRYHOUSE,8,2.800,P,Listed,,0,,,,0,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,16/08/2003,NEWMARKET,2,2.400,P,,D,0,,,,7.013,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,01/08/2003,GOODWOOD,4,2.400,P,Listed,,0,,,,3.850,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,20/06/2003,ASCOT,10,2.000,P,Listed,,0,,,,0,0,0,
OWxORi9nbUhwN1FxdVBPN0IyMk5jQT09,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,21/05/2003,SAINT-CLOUD,4,2.400,P,GR.II,K,"56,5",WALKER/CARROLL/MLE K.RAUSING,PRESCOTT,DUFFIELD,6.650,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,19/10/2002,NEWMARKET,6,3.200,P,GR.III,K,0,,,,1.223,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,07/09/2002,KEMPTON PARK,4,2.400,P,GR.III,K,0,,,,3.668,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,09/08/2002,CURRAGH,6,2.000,P,GR.II,K,0,,,,1.300,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,20/07/2002,NEWBURY,2,2.000,P,Listed,,0,,,,9.772,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,30/06/2002,DONCASTER,1,2.100,P,,D,0,,,,14.377,0,0,
SEpJc1NxR3pmNDFoaE9JR2JrODAzZz09,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,07/10/2001,PARISLONGCHAMP,10,2.400,P,GR.I,K,56,THE SPECULATORS,PRESCOTT,DUFFIELD,0,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,22/08/2001,YORK,2,2.800,P,HAND.,D,0,,,,58.155,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,14/07/2001,YORK,1,2.100,P,HAND.,D,0,,,,137.921,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,15/06/2001,GOODWOOD,1,2.000,P,HAND.,D,0,,,,16.653,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,12/06/2001,SALISBURY,1,2.000,P,,D,0,,,,11.486,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,08/06/2001,EPSOM,2,2.000,P,HAND.,D,0,,,,9.430,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,21/11/2000,WOLVERHAMPTON,1,1.400,P,,D,0,,,,2.755,0,0,
,SUVEMTFjeEQ4bTA4cEV4MEJpV2ZuUT09,17/10/2000,WOLVERHAMPTON,2,1.400,P,,D,0,,,,1.006,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,30/09/2006,FAIRYHOUSE,12,2.000,P,Listed,,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,16/09/2006,CURRAGH,8,2.800,P,GR.I,K,0,,,,600,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,01/09/2006,KEMPTON PARK,5,3.200,P,HAND.,D,0,,,,0,0,0,
