,fg_id,DateReunion,Hippodrome,CodeHippodrome,AnneeCourse,Specialite,LabelCourse,Prix,PrixCourt,NumProgramme,Categorie,NumSire,NomCheval,DistanceParcouru,PoidsPorte,NomProprietaire,Etat,ClotSuiv1,ClotSuiv2,DateClot,LibelleJockey,Allocation,TypeEngagement,Corde,Discipline,NomEntraineur,NomJockey,ReferenceCourse,price,NumProgrammeDecoded,SpecialiteLabel
1876,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,20120429,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2012,P,GANAY          ,P - 300 - GANAY          ,,c29NeGVQR1FQTXJNZjFZc3U1NlEydz09,,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,RELIABLE MAN             ,,,,PARTANT   ,,,,GERALD MOSSE,,N,,,,,,{'link': '/fr/course/detail/2012/P/c29NeGVQR1FQTXJNZjFZc3U1NlEydz09'},300,Plat
1877,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,20120408,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2012,P,D'HARCOURT     ,P - 197 - D'HARCOURT     ,,YVBjUzNka29ZcnJvY0h4SE0vNkJ4Zz09,,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,RELIABLE MAN             ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2012/P/YVBjUzNka29ZcnJvY0h4SE0vNkJ4Zz09'},197,Plat
1878,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,20111015,ASCOT,ZEhUVU1YUWNoeXNBbE1WeDRKTGptZz09,2011,P,CHAMPION STAKES,P - 7446 - CHAMPION STAKES,,Wi9NZVhVUVhPalF2K3ZSOFlCaS9hZz09,,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,RELIABLE MAN             ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2011/P/Wi9NZVhVUVhPalF2K3ZSOFlCaS9hZz09'},7446,Plat
1879,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,20111002,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2011,P,ARC DE TRIOMPHE,P - 433 - ARC DE TRIOMPHE,,TE5xUEZJdFp6R3RJTGFJRk1yU1ZJQT09,,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,RELIABLE MAN             ,,,,PARTANT   ,,,,GERALD MOSSE,,N,,,,,,{'link': '/fr/course/detail/2011/P/TE5xUEZJdFp6R3RJTGFJRk1yU1ZJQT09'},433,Plat
1880,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,20110917,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2011,P,PRINCE D'ORANGE,P - 894 - PRINCE D'ORANGE,,T0VJY1p2VWU3QlZWQlQ2d2pkN3lCdz09,,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,RELIABLE MAN             ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2011/P/T0VJY1p2VWU3QlZWQlQ2d2pkN3lCdz09'},894,Plat
1881,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,20110911,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2011,P,NIEL           ,P - 860 - NIEL           ,,K3RQK3IwZXVqMlJMbjlITC8vZ0tFQT09,,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,RELIABLE MAN             ,,,,PARTANT   ,,,,GERALD MOSSE,,N,,,,,,{'link': '/fr/course/detail/2011/P/K3RQK3IwZXVqMlJMbjlITC8vZ0tFQT09'},860,Plat
1882,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,20110723,ASCOT,ZEhUVU1YUWNoeXNBbE1WeDRKTGptZz09,2011,P,K.G.VI & QUEEN ,P - 7441 - K.G.VI & QUEEN ,,ZlBhSE9nS21ZazFzeC8zNWZES1Y4UT09,,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,RELIABLE MAN             ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2011/P/ZlBhSE9nS21ZazFzeC8zNWZES1Y4UT09'},7441,Plat
1883,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,20110714,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2011,P,GD PRIX PARIS  ,P - 491 - GD PRIX PARIS  ,,empXSGdkWkZpcVRLZ05XSDRCSEZNUT09,,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,RELIABLE MAN             ,,,,PARTANT   ,,,,GERALD MOSSE,,N,,,,,,{'link': '/fr/course/detail/2011/P/empXSGdkWkZpcVRLZ05XSDRCSEZNUT09'},491,Plat
1884,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,20110605,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2011,P,DU JOCKEY CLUB ,P - 492 - DU JOCKEY CLUB ,,eVBpbjM5eHUvN3FTd3FBNm5CM0JXdz09,,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,RELIABLE MAN             ,,,,PARTANT   ,,,,GERALD MOSSE,,N,,,,,,{'link': '/fr/course/detail/2011/P/eVBpbjM5eHUvN3FTd3FBNm5CM0JXdz09'},492,Plat
1885,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,20110509,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2011,P,MONT PAGNOTTE  ,P - 315 - MONT PAGNOTTE  ,,RGx2ZU8ramVvRk9lT2VlNXJ3RzBYdz09,,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,RELIABLE MAN             ,,,,PARTANT   ,,,,GERALD MOSSE,,N,,,,,,{'link': '/fr/course/detail/2011/P/RGx2ZU8ramVvRk9lT2VlNXJ3RzBYdz09'},315,Plat
1886,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,20110412,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2011,P,TOPYO          ,P - 206 - TOPYO          ,,bkkwNjk5K0ZSa2k1YjVqUWt3dDVyQT09,,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,RELIABLE MAN             ,,,,PARTANT   ,,,,GERALD MOSSE,,N,,,,,,{'link': '/fr/course/detail/2011/P/bkkwNjk5K0ZSa2k1YjVqUWt3dDVyQT09'},206,Plat
1887,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,20110410,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2011,P,DE FERRIERES   ,P - 194 - DE FERRIERES   ,,cWVCQnBTYkFPa0cyS2RrVzJkZThGQT09,,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,RELIABLE MAN             ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2011/P/cWVCQnBTYkFPa0cyS2RrVzJkZThGQT09'},194,Plat
1888,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,20101122,FONTAINEBLEAU,VjNQTC9ldzdXb0F0SkFzcHhnb0NRdz09,2010,P,BOIS NOTRE DAME,P - 5926 - BOIS NOTRE DAME,,clFzbmkyaDRTSVJVS3djNGtEcFdJUT09,,YkRwb2FOSTN4RktyWFJ3K1dLckVCZz09,RELIABLE MAN             ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/clFzbmkyaDRTSVJVS3djNGtEcFdJUT09'},5926,Plat
1889,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,20210502,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2021,P,GANAY          ,P - 364 - GANAY          ,,S0J4alRiblFyS25jYWpGU3gyT0VmUT09,,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,JAPAN                    ,,,,VALABLE   ,FORFAIT 1 ,,20210428,,,N,,,,,,{'link': '/fr/course/detail/2021/P/S0J4alRiblFyS25jYWpGU3gyT0VmUT09'},364,Plat
1890,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,20201004,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2020,P,ARC DE TRIOMPHE,P - 593 - ARC DE TRIOMPHE,,c3hUZ091amI2b0tkNVNSenhqcjFBUT09,,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,JAPAN                    ,,,,DPNP      ,,,,,,N,,,,,,{'link': '/fr/course/detail/2020/P/c3hUZ091amI2b0tkNVNSenhqcjFBUT09'},593,Plat
1891,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,20200913,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2020,P,FOY            ,P - 575 - FOY            ,,ZE9MQ1ZQUGpBUE13a0l6TDQxSE42QT09,,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,JAPAN                    ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2020/P/ZE9MQ1ZQUGpBUE13a0l6TDQxSE42QT09'},575,Plat
1892,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,20191006,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2019,P,ARC DE TRIOMPHE,P - 511 - ARC DE TRIOMPHE,,cnNsVHBFbVRUN0U3S3ZKeGF3Wlc2UT09,,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,JAPAN                    ,,,,PARTANT   ,,,,RYAN-LEE MOORE,,N,,,,,,{'link': '/fr/course/detail/2019/P/cnNsVHBFbVRUN0U3S3ZKeGF3Wlc2UT09'},511,Plat
1893,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,20190714,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2019,P,GD PRIX PARIS  ,P - 505 - GD PRIX PARIS  ,,clpwN2NwQlhXM05QcWY5OVlzYy90Zz09,,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,JAPAN                    ,,,,PARTANT   ,,,,RYAN-LEE MOORE,,N,,,,,,{'link': '/fr/course/detail/2019/P/clpwN2NwQlhXM05QcWY5OVlzYy90Zz09'},505,Plat
1894,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,20190602,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2019,P,DU JOCKEY CLUB ,P - 506 - DU JOCKEY CLUB ,,ZlRlUmc5MW5oZDhEeFl2Qi85SHR1dz09,,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,JAPAN                    ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2019/P/ZlRlUmc5MW5oZDhEeFl2Qi85SHR1dz09'},506,Plat
1895,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,20181027,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2018,P,CRIT.ST-CLOUD  ,P - 904 - CRIT.ST-CLOUD  ,,QTYzakp3eFVSTjZzY2VLWWJ5RVdlUT09,,aER2UWw3NU5WUWlhNHZoRno1Y1FJdz09,JAPAN                    ,,,,ANNUL PB  ,,,,,,N,,,,,,{'link': '/fr/course/detail/2018/P/QTYzakp3eFVSTjZzY2VLWWJ5RVdlUT09'},904,Plat
1896,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20101212,TOULOUSE,TVMzWnlMMmRPdnRacUxVMThSQVpoZz09,2010,P,MAX SICARD     ,P - 5556 - MAX SICARD     ,,czB4WVhZWVZFVWYxUHEvSFQ1VjBlZz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/czB4WVhZWVZFVWYxUHEvSFQ1VjBlZz09'},5556,Plat
1897,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20101130,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2010,P,BELLE DE NUIT  ,P - 5937 - BELLE DE NUIT  ,,YkwxNjVCV05UbGM5T1VpNTFBSjZQdz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,PARTANT   ,,,,IORITZ MENDIZABAL,,N,,,,,,{'link': '/fr/course/detail/2010/P/YkwxNjVCV05UbGM5T1VpNTFBSjZQdz09'},5937,Plat
1898,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20101128,TOKYO,cE54VTVURTB1VGhRSDd3SzR3RHJ2QT09,2010,P,JAPAN CUP      ,P - 7588 - JAPAN CUP      ,,QlBUV3FnQTVkdktZeFlkNzR4T2lwUT09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/QlBUV3FnQTVkdktZeFlkNzR4T2lwUT09'},7588,Plat
1899,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20101120,LYON PARILLY,YkFyQTdZdFNobzlrQzExSEs5cHQxQT09,2010,P,DU GRAND CAMP  ,P - 5685 - DU GRAND CAMP  ,,QzlsSWhJV2RoU2dyMlZocXF6M0Urdz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/QzlsSWhJV2RoU2dyMlZocXF6M0Urdz09'},5685,Plat
1900,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20101113,MAR.BORELY,R3RhUFpYalQwL1hRUmJleS9mZ0VlZz09,2010,P,GD.PX.MARSEILLE,P - 5813 - GD.PX.MARSEILLE,,QlU0cytsVHRtemtXRWtaWEVUKzNRdz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/QlU0cytsVHRtemtXRWtaWEVUKzNRdz09'},5813,Plat
1901,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20101111,TOULOUSE,TVMzWnlMMmRPdnRacUxVMThSQVpoZz09,2010,P,FILLE DE L'AIR ,P - 5528 - FILLE DE L'AIR ,,WXRqMDd0QmpGN1hFSWRXcjlJbW8zZz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,PARTANT   ,,,,IORITZ MENDIZABAL,,N,,,,,,{'link': '/fr/course/detail/2010/P/WXRqMDd0QmpGN1hFSWRXcjlJbW8zZz09'},5528,Plat
1902,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20101026,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2010,P,DE FLORE       ,P - 1051 - DE FLORE       ,,Q0hMMitXcXhZQmZGdHdhMzFneXV0dz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,PARTANT   ,,,,IORITZ MENDIZABAL,,N,,,,,,{'link': '/fr/course/detail/2010/P/Q0hMMitXcXhZQmZGdHdhMzFneXV0dz09'},1051,Plat
1903,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20101026,NANTES,b2xSTGU2dEpTTktJOSt0VU9rN1lxQT09,2010,P,GD PX NANTES   ,P - 5634 - GD PX NANTES   ,,Znh3MVlWSFVlUDZxUHZSYUFVTjYzZz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/Znh3MVlWSFVlUDZxUHZSYUFVTjYzZz09'},5634,Plat
1904,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20101017,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,CONSEIL PARIS  ,P - 1004 - CONSEIL PARIS  ,,WUZQaXUyWG9TNDhaM08zZ0dpYndpZz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/WUZQaXUyWG9TNDhaM08zZ0dpYndpZz09'},1004,Plat
1905,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20101003,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,ARC DE TRIOMPHE,P - 546 - ARC DE TRIOMPHE,,L0M2YXhnWkJRb01zREtVTWhpdHpvQT09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,FORFAIT 2 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/L0M2YXhnWkJRb01zREtVTWhpdHpvQT09'},546,Plat
1906,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20101002,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,DE ROYALLIEU   ,P - 941 - DE ROYALLIEU   ,,bHc5QTBnRnJPb0tOY1RsbGRhajBYZz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,PARTANT   ,,,,THIERRY JARNET,,N,,,,,,{'link': '/fr/course/detail/2010/P/bHc5QTBnRnJPb0tOY1RsbGRhajBYZz09'},941,Plat
1907,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100924,MAIS-LAFFITTE,TmJ2ekpXUnZHSjlLcFZmdm9hRy84dz09,2010,P,LA COUPE DE ML ,P - 918 - LA COUPE DE ML ,,NW5DcGxxZVFVaFZoeTllbFA5L2IzQT09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/NW5DcGxxZVFVaFZoeTllbFA5L2IzQT09'},918,Plat
1908,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100903,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2010,P,NATIVA         ,P - 832 - NATIVA         ,,T2lRM1ZZamt0ZVNIYzRvaGYrdVFmZz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,NON VALABL,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/T2lRM1ZZamt0ZVNIYzRvaGYrdVFmZz09'},832,Plat
1909,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100901,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,DE BOULOGNE    ,P - 822 - DE BOULOGNE    ,,dFRMRmg3SUpKZCtidUdGNjlhV2NLdz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/dFRMRmg3SUpKZCtidUdGNjlhV2NLdz09'},822,Plat
1910,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100829,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2010,P,GD PX DEAUVILLE,P - 797 - GD PX DEAUVILLE,,MUVKM2tXaEdIejJQNUNaV21GY3dxUT09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,PARTANT   ,,,,THIERRY JARNET,,N,,,,,,{'link': '/fr/course/detail/2010/P/MUVKM2tXaEdIejJQNUNaV21GY3dxUT09'},797,Plat
1911,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100823,CLAIREFONTAINE,dHVHWXlzYXd3YmVNdmJOTENOdFpXUT09,2010,P,DU PAYS D'AUGE ,P - 5413 - DU PAYS D'AUGE ,,QUF5Y2lWWHZzaExFSHlJZUN6RUd1QT09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,NON VALABL,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/QUF5Y2lWWHZzaExFSHlJZUN6RUd1QT09'},5413,Plat
1912,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100822,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2010,P,JEAN ROMANET   ,P - 774 - JEAN ROMANET   ,,Z3RCdGtjTWpNOHU2M3FOLzVkZnVZdz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/Z3RCdGtjTWpNOHU2M3FOLzVkZnVZdz09'},774,Plat
1913,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100814,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2010,P,DE POMONE      ,P - 741 - DE POMONE      ,,NC9DOEUvaTBaTWpVY2dTM05UUGk1UT09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,PARTANT   ,,,,THIERRY JARNET,,N,,,,,,{'link': '/fr/course/detail/2010/P/NC9DOEUvaTBaTWpVY2dTM05UUGk1UT09'},741,Plat
1914,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100808,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2010,P,DE REUX        ,P - 718 - DE REUX        ,,RUtHL3BHb29SM1pWb2pRV1Ixd01CQT09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/RUtHL3BHb29SM1pWb2pRV1Ixd01CQT09'},718,Plat
1915,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100725,MAIS-LAFFITTE,TmJ2ekpXUnZHSjlLcFZmdm9hRy84dz09,2010,P,DE LA PEPINIERE,P - 654 - DE LA PEPINIERE,,R2lGMmxvelVWckhxS1EzVnRiOGFLZz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,PARTANT   ,,,,THIERRY JARNET,,N,,,,,,{'link': '/fr/course/detail/2010/P/R2lGMmxvelVWckhxS1EzVnRiOGFLZz09'},654,Plat
1916,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100629,COMPIEGNE,VkxiV2ZvOGdDdHJBdkdMNFJmcTkydz09,2010,P,GD PX COMPIEGNE,P - 4075 - GD PX COMPIEGNE,,RW9RNGRYK2xVdXpnZVZlSU1yd3l2UT09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,ANNUL PB  ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/RW9RNGRYK2xVdXpnZVZlSU1yd3l2UT09'},4075,Plat
1917,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100620,LYON PARILLY,YkFyQTdZdFNobzlrQzExSEs5cHQxQT09,2010,P,GD.PX DE LYON  ,P - 4370 - GD.PX DE LYON  ,,SDFYenUrNUJNVXZPYnFSU1hpbUVLQT09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/SDFYenUrNUJNVXZPYnFSU1hpbUVLQT09'},4370,Plat
1918,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100614,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,LA COUPE       ,P - 492 - LA COUPE       ,,eVBpbjM5eHUvN3FTd3FBNm5CM0JXdz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/eVBpbjM5eHUvN3FTd3FBNm5CM0JXdz09'},492,Plat
1919,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100608,LION D'ANGERS,a0dtak5FQ3V2U3Yzbm9PdUxSMXg5UT09,2010,P,URBAN SEA      ,P - 4171 - URBAN SEA      ,,blR5Ti9vNUQvZ25tNWN1VmhHaWlRQT09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/blR5Ti9vNUQvZ25tNWN1VmhHaWlRQT09'},4171,Plat
1920,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100529,BDX LE BOUSCAT,Q1h1S2RCejZFbTMwM3hwaU0rb2pxQT09,2010,P,GD PX BORDEAUX ,P - 4206 - GD PX BORDEAUX ,,VGhiZi91cWQ2bkFjejNqQUQ4RldZZz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,PARTANT   ,,,,THIERRY JARNET,,N,,,,,,{'link': '/fr/course/detail/2010/P/VGhiZi91cWQ2bkFjejNqQUQ4RldZZz09'},4206,Plat
1921,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100524,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2010,P,CORRIDA        ,P - 389 - CORRIDA        ,,Tlk0RlRtTTJKdHBENkw5TDlkRlh5dz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,PARTANT   ,,,,THIERRY JARNET,,N,,,,,,{'link': '/fr/course/detail/2010/P/Tlk0RlRtTTJKdHBENkw5TDlkRlh5dz09'},389,Plat
1922,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100520,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,DE LA TOURNELLE,P - 359 - DE LA TOURNELLE,,UXE3eCtxaktNUnY1ckZlVEFNZG5xUT09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/UXE3eCtxaktNUnY1ckZlVEFNZG5xUT09'},359,Plat
1923,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100503,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2010,P,ALLEZ FRANCE   ,P - 286 - ALLEZ FRANCE   ,,RkduVGJZSUt4T3hrNVExZm9NWVI4dz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,PARTANT   ,,,,THIERRY JARNET,,N,,,,,,{'link': '/fr/course/detail/2010/P/RkduVGJZSUt4T3hrNVExZm9NWVI4dz09'},286,Plat
1924,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100430,TOULOUSE,TVMzWnlMMmRPdnRacUxVMThSQVpoZz09,2010,P,VASE D'ARGENT  ,P - 3652 - VASE D'ARGENT  ,,d25jNVpVY1NnTXRhNWJpMVBOS0M5Zz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,ANNUL PB  ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/d25jNVpVY1NnTXRhNWJpMVBOS0M5Zz09'},3652,Plat
1925,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,20100411,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,D'HARCOURT     ,P - 190 - D'HARCOURT     ,,ZTh2eE1wc1lXc0J3NmorQWRpckZ4dz09,,THhiOWRPeDdkdHRkMFpuSkdhRDZGUT09,LA BOUM                  ,,,,PARTANT   ,,,,THIERRY JARNET,,N,,,,,,{'link': '/fr/course/detail/2010/P/ZTh2eE1wc1lXc0J3NmorQWRpckZ4dz09'},190,Plat
